id,text,class
1743,我的跟你现在一样，不过我是上个月17号提交的资料申请，快20天了都，信用卡依然没批下来,2
1744,回访了吗？招行的客服个我打电话回访了,2
1745,没有什么电话打过来，也没有说要人来我上班的地方，再过几天我打电话问问，问他们是个什么情况？浦发的效率确实不高,2
1746,等等吧我打了回访都没反应，能批下来就不错了,2
1747,不懂帮顶。我现在都不乱审卡了尴尬,2
1748,逾期太多了，通过几乎没可能,2
1749,你是不好意思打击我么??，好伤心，直接关系到新工作的能不能留下的问题,0
1750,你这样的话，看能不能跟银行协商，开非恶意逾期证明吧，不然的话，估计难批呀。现在是真不好说，被拒的可能性很大。...,0
1751,我5月申请房贷查询有点多??整得有点尴尬，现在一直不申卡了够用了,2
1752,老婆工行100K??兴业58.8K农行35K??建行26K??民生49K??金条26K??支付宝130K,2
1753,查询应该不影响，查询影响啥额度了,2
1754,你的浦发，建行都是逾期后下的吗,2
1755,这个我还不太确定，因为没有日期，是不是要拉比较详细的，还要实体店面,2
1756,17个月二提，额度有80K,2
1757,13年都没提，还不就这样了，注销了吧,2
1758,扎这么久啊不是正常3个月吗？:354,2
1759,谁跟你说三个月是必提的？不一定啊，提额看消费吧。,2
1760,晕还能忍，消了它，是我就注销了,0
1761,首年免年费，卡没啥权益，据说先申鸟白，再申经典白容易下,2
1762,没有的话，提示让你去网点申请。网点申请额度也高，速度也快,2
1763,只有邀请资格的才能点，点了就可以申请。,2
1764,点了基本不给填，让你去网点，ae白和钻石卡理论上也都可以网申,2
1765,钻石卡我点了名字和身份证出来了，提交上去3600就不见了！,2
1766,新卡～开卡后都018？不是的吧，我浦发的就不熟,2
1767,三楼你把问题说清楚我好解答你！说不清楚，心累啊,0
1768,我的意思是～我新申请开卡～就是018正常么，工行的,2
1769,网申需要网点激活，正常的！,2
1770,我是业务员申请，额度就好点,2
1771,你可能没明白我的意思～提额代码018,2
1772,如果刚玩新卡，不满三月的系统拒绝的！,2
1773,固额2W，目前可用额度还剩8K，现金分期额度由之前的5W降至4.7W,2
1774,我的是不足3个月～刚一个月多一点～我就是想知道刚一个多月的卡是不是都是018～,2
1775,你小心，不要不满三个账单期申额啊！对的代码一样的！,2
1776,楼主，你好，在此请教现金分期毕业的问题固额2W，目前可用额度还剩8K，现金分期额度由之前的5W降至4.7W4.7+1.2=5.9，还差1K，4.7+2》6请问，现分方法与临时额度有关么？...,2
1777,嘿嘿嘿，连续四个月，笔数为20笔，50笔，65笔，巩固65笔。四个月能把总额度消耗75%额度提起来很快！,2
1778,略难3w2不撸刷不了那么多装修的时候又怕你懂的,2
1779,ae金卡目前固额48k，临额105k有希望下银联白吗？,2
1780,一年没有提过临时了，当时现分毕业，错误代码CL052E是什么意思？有人知道么？工商银行的,2
1781,总是没到账单日就还款有影响吗,2
1782,我想请问在哪看代码？掌上生活？,2
1783,纯白户最好的申卡方式是开一卡通吗，还有，刚开的一卡通申请没通过，存定期三个月后不再原来申请的单位上班了，换单位的话能下吗？...,2
1784,招行用专业版异地申请可以吗,2
1785,额度一千的卡，下卡一年了，什么都提不了，怎么破？,2
1786,请问楼主大哥！我用卡三年一直就只一点一点的提固额！从没给过临时和现金分期！一个月20-35比！坚持三年了！一般消费就是买烟超市东西！商店买衣服吃饭之类的！请问怎么才...,2
1787,冲300块话费，30次交完，一次10块不是完了。哈哈大笑！,2
1788,目前可用额度为3660.47,2
1789,楼主有什么建议让我出临时额度或者现金分期！我是只给提固额从来不给临时和现分,2
1790,抱歉！您当前无法通过网银调整账户额度，如有需要请致电卡片背面的信用卡客服热线。ErrorCode[CL053E]。因您近期消费较少或已调整过账户固额，目前暂无法调整固定额度。...,0
1791,楼主招商钻石下卡2个账单消费额度百分之60??用卡良好养的,2
1792,楼主刚才回复l了你的帖子后就得电话申请提额了固定不给给了5w临时现在额度合计20了临时用它还是不用它好啊,2
1793,招行回访都问什么问题呢？,2
1794,052意思6个账单期频繁申额度，建议下月起累计消费1000第二月累计3000，第三月7000。第四个月1万到1万2，...,2
1795,额！楼主我是想要临时额度或者现金分期！我一直到期就给一点固定额度！目前33K,2
1796,"那我问问..15年10月30号下卡的...现在还有几天准备7期账单了..固定临时都没有..怎么破阿??每月20笔左右..都是真实消费..每个月都有取现...??奇怪了,不是说4期首提吗??...",2
1797,以前长期空卡靠代还，导致各种不能，现在可以账单分期，018和699??刚办了一笔账单分期，求教后续如何刷卡？感谢！,2
1798,4000额度的卡怎么养才能提额快啊,2
1799,我两个账单了～怎么018～其实一开始就018大神知道为啥么,2
1800,时间短，或者近期要求过提额度的，系统自动显示就018,2
1801,是不是过段时间会好点？我的意思是不是新卡就是018,2
1802,你都没发育呢他们给你多少奶水吗,2
1803,每月20笔和没消费一样最少的50笔,2
1804,下卡半年，每月单笔刷爆，至今没见提额，是不是有问题,2
1805,20笔还不够？每月最少50笔？招行最新规则吗,2
1806,第一月2500，第二月3000，第三月3500！每月最少50笔，这样额度就很快起来了,2
1807,现在预借现金还有作用吗？下卡前三个月每月十二三笔预借现金，现在是五期账单后首提的,2
1808,是刷2500么？可是我第一个月就几百第二个月都刷了3000多了全是1.25的！不可以多刷么？要不要自己存钱刷啊？,2
1809,可以多刷，刷到80%额度时。立即还完中间隔一天后继续刷效果也不错！,1
1810,大W我想申请银联白你说每个月刷70笔以上使用额度在百分之80以上你所指的额度是固定额度还是加上临时额度我的一机十户买回来了建议如何刷才好多刷078的还是125的？谢...,2
1811,去年10月26日出现了预约帐单分期可提高固定额度35000，我就提了，到现在为止一直没有临时，更不要说固定，用卡我一直都是同样的方法，是不是那个预约分期就是这样呀，还是...,2
1812,建议不要再预约账单分期了！它已经不待见你了！还有你其他行情况估计也不怎么地，它会认为你资金链有问题了,2
1813,说的的确是，可是你建议怎么操作呢？取消预约分期？还是还清了冷栋它,2
1814,建议不要再预约账单分期了！它已经不待见你了！还有你其他行情况估计也不怎么地，它会认为你资金链有问题...,2
1815,结清后停一个月，继续开整，持续三月累计消耗额度230%；累计400笔,2
1816,请问大神，分期白加持的金卡给了67K临额，也有现分了，不过小于可用。这样有提额的可能了吗？怎么刷好？,2
1817,其它行的除广发以外，都注销了，现在就广发（刚给提了额还给了财智金），浦发刚办的，光大一直有临时额度,2
1818,结清是指这期帐单出了以后还清帐单金额还是直接取消预约帐单分期？持续三个月累计消费额度弄够400笔这个倒是没问题。我按你的方法试试。...,2
1819,兄弟你的额度信贷是只有固定额度还是有其他，我这只有这一个固定额度其他啥也没有，这样是不是黑了啊,2
1820,我的是只有这一个信贷额度，没别的，我这是刚从校园卡转成普通卡，没参考意义，你得找那些经验大佬问问,2
1821,哥，被拒绝后不是说隔一个月才能再次申请转卡吗,2
1822,听谁说的？没有这回事，我就一直申请一直爽！,1
1823,点下一页一直提示网络崩溃，网贷是不行了吧,2
1824,开卡几个月提的？半年会提额吧,2
1825,你这是多久没提了，幅度这么大,2
1826,我的下卡到现在一年多了还没首提,2
1827,5月份参与了5万档一共抽了380块，招行的活动很给力哦,2
1828,这个怎么参与啊，没有入口呢，我也想参加工行这个活动呢,2
1829,抽了几次呀？都中奖了么？掌上生活活动还是很多的,2
1830,金卡也6w封顶啊,2
1831,不懂是不是以前腿毛卡搞太多了,0
1832,这个卡不建议销，比鸟白好看多了,2
1833,我去。审批有这么久？有电审？,2
1834,一共就5万额度，这是要鼓励存钱刷么,2
1835,如果手里机器费率低，还是值得参加的，我就是存钱刷的15,2
1836,怎么不邀请我，我6万卡大黑屋不能分期，每期都刷6万，持续几年了,2
1837,哪里可以看到活动，是银行app么？工行的,2
1838,我也不能分，月月撸空全额还款，上个月也参加活动了，撸了260就当手续费回本了,2
1839,完了，完了，我参加了活动但是忘了去掌上生活点,2
1840,过两天再看看，一般工行的速度很快的,2
1841,预祝下卡，顺便问下用什么进件的？,2
1842,最后一次回访的时候问我信用卡申请拿来干嘛，我说有时候要有时要资金周转。,2
1843,刚看到没拒绝，也不知道明天能不能上厕所,2
1844,告诉银行你在变相做什么，银行给你批真水。,2
1845,周六卡会员在家申请，今天周一数据还在审核中。招商是,2
1846,银行又不管短期不短期??前几天去icbc办经营贷??审批人员直接答复5年内1次1秒的逾期都不行,2
1847,逾期上的了，不过短期逾期且次数不多对房贷没大影响,2
1848,我是10还款日13号还算逾期吗,2
1849,招行不知道交通有过一笔外币的欠款忘了还了逾期4天打电话过去，客服主动告诉我不会上征信不用担心,2
1850,打电话和客服确认，好像有时候不会去，之前恒丰就超过了,2
1851,放心，不用去你单位，你在哪让业务员过来，然后业务员给你办理，下卡了的话直接APP激活,2
1852,你放心，不去你办公室，你让业务员过来哪里，然后业务员就会去的，毕竟他是有钱拿的，还是很开心的,1
1853,华夏1.5W-6W,2
1854,怎么用的，每月刷多少笔，总额度的多少,2
1855,恭喜，社保基数不低吧？,1
1856,恭喜呀，优质客户,1
1857,工行白金25k16年9月,2
1858,招商银行【4.8+0.7】,2
1859,广发_178k　,2
1860,建行大山白80k,2
1861,招商55k(小黑，2年了),2
1862,3000的路过，不知道为什么用了那么久都没提额,2
1863,笔数太低，进小黑屋了,0
1864,我一直在小额多刷啊。。真实消费,2
1865,平安腾讯金：51k,2
1866,手机闪付多好用，话说我就是一直二维码，咋了？,2
1867,你总不能一天刷n次一个嘿嘿嘿？？有一个鸡不支持二维码??我想两个鸡轮流刷呵呵,2
1868,你可以加到手机闪付里面，这样就是3.8了,2
1869,的时候可以加到手机闪付里，3.8。,2
1870,都显示征信总额度了,2
1871,花呗没啥意思，只能提前投资消费。,2
1872,不要显示小额贷款公司就行,2
